origin_id,origin_zone,count(*),school_lat,school_long,dest_id,dest_school,zone_lat,zone_long,,
11,Dechencholing,7,27.446639,89.658061,124,Pelkhil HSS,27.5326052807,89.6425383727,,
14,Gidakom,4,27.446639,89.658061,124,Pelkhil HSS,27.404767,89.569741,,
15,Hejo,1,27.446639,89.658061,124,Pelkhil HSS,27.50077888,89.6336932565,,
16,Hongtsho,1,27.446639,89.658061,124,Pelkhil HSS,27.485941,89.724004,,
17,Jungshina,6,27.446639,89.658061,124,Pelkhil HSS,27.5107091633,89.6341291296,,
19,Kawangjangsa,4,27.446639,89.658061,124,Pelkhil HSS,27.4855720912,89.6302952398,,
20,Khasadrapchu,8,27.446639,89.658061,124,Pelkhil HSS,27.386985,89.584902,,
22,Langjophakha,4,27.446639,89.658061,124,Pelkhil HSS,27.4958974797,89.6413215052,,
23,Lubding,1,27.446639,89.658061,124,Pelkhil HSS,27.4497466283,89.6694540333,,
24,Motithang,14,27.446639,89.658061,124,Pelkhil HSS,27.4766506425,89.6197167055,,
25,Namseyling,8,27.446639,89.658061,124,Pelkhil HSS,27.404257,89.6064,,
26,Olakha,121,27.446639,89.658061,124,Pelkhil HSS,27.4469707462,89.6587524835,,
28,Ramtokto,1,27.446639,89.658061,124,Pelkhil HSS,27.416321,89.622819,,
29,RTC,1,27.446639,89.658061,124,Pelkhil HSS,27.4034984778,89.6566570452,,
30,Samtenling,3,27.446639,89.658061,124,Pelkhil HSS,27.50077888,89.6336932565,,
31,Serbithang,2,27.446639,89.658061,124,Pelkhil HSS,27.4202951523,89.6559116068,,
32,Simtokha,26,27.446639,89.658061,124,Pelkhil HSS,27.4344083978,89.6678739051,,
33,Taba,6,27.446639,89.658061,124,Pelkhil HSS,27.5129062519,89.6451777064,,
34,Tshalubar,3,27.446639,89.658061,124,Pelkhil HSS,27.4377037677,89.6555866401,,
35,Tshalumarphey,5,27.446639,89.658061,124,Pelkhil HSS,27.4377037677,89.6555866401,,
36,Yangchenphug,3,27.446639,89.658061,124,Pelkhil HSS,27.467397,89.6467373768,,
37,Yoselpang,2,27.446639,89.658061,124,Pelkhil HSS,27.462597,89.705355,,
1,Babesa,9,27.460509,89.639935,125,Phuensum PS,27.4291816677,89.6472096023,,
4,Changangkha,2,27.460509,89.639935,125,Phuensum PS,27.4724539904,89.6308464685,,
4,Changbangdu,2,27.460509,89.639935,125,Phuensum PS,27.4513917224,89.6472442834,,
5,Changgidaphu,30,27.460509,89.639935,125,Phuensum PS,27.4599353896,89.6333761155,,
6,Changjalu,6,27.460509,89.639935,125,Phuensum PS,27.4469707462,89.6587524835,,
7,Changzamtog,48,27.460509,89.639935,125,Phuensum PS,27.4611489703,89.641853715,,
8,Chanjiji,7,27.460509,89.639935,125,Phuensum PS,27.4555043578,89.6529220173,,
9,Core,3,27.460509,89.639935,125,Phuensum PS,27.4733136477,89.6382533581,,
10,Debsi,1,27.460509,89.639935,125,Phuensum PS,27.4315666969,89.6403752994,,
18,Kabisa,1,27.460509,89.639935,125,Phuensum PS,27.5490698811,89.6542996104,,
19,Kawangjangsa,1,27.460509,89.639935,125,Phuensum PS,27.4855720912,89.6302952398,,
22,Langjophakha,1,27.460509,89.639935,125,Phuensum PS,27.4958974797,89.6413215052,,
24,Motithang,2,27.460509,89.639935,125,Phuensum PS,27.4766506425,89.6197167055,,
26,Olakha,3,27.460509,89.639935,125,Phuensum PS,27.4469707462,89.6587524835,,
30,Samtenling,1,27.460509,89.639935,125,Phuensum PS,27.50077888,89.6336932565,,
33,Taba,2,27.460509,89.639935,125,Phuensum PS,27.5129062519,89.6451777064,,
35,Tshalumarphey,1,27.460509,89.639935,125,Phuensum PS,27.4377037677,89.6555866401,,
1,Babesa,33,27.457872,89.634718,126,Rinchen HSS,27.4291816677,89.6472096023,,
3,Bjemina,1,27.457872,89.634718,126,Rinchen HSS,27.402968,89.570704,,
4,Changangkha,17,27.457872,89.634718,126,Rinchen HSS,27.4724539904,89.6308464685,,
4,Changbangdu,8,27.457872,89.634718,126,Rinchen HSS,27.4513917224,89.6472442834,,
5,Changgidaphu,37,27.457872,89.634718,126,Rinchen HSS,27.4599353896,89.6333761155,,
6,Changjalu,7,27.457872,89.634718,126,Rinchen HSS,27.4469707462,89.6587524835,,
7,Changzamtog,58,27.457872,89.634718,126,Rinchen HSS,27.4611489703,89.641853715,,
8,Chanjiji,17,27.457872,89.634718,126,Rinchen HSS,27.4555043578,89.6529220173,,
9,Core,6,27.457872,89.634718,126,Rinchen HSS,27.4733136477,89.6382533581,,
10,Debsi,1,27.457872,89.634718,126,Rinchen HSS,27.4315666969,89.6403752994,,
11,Dechencholing,11,27.457872,89.634718,126,Rinchen HSS,27.5326052807,89.6425383727,,
14,Gidakom,1,27.457872,89.634718,126,Rinchen HSS,27.404767,89.569741,,
15,Hejo,7,27.457872,89.634718,126,Rinchen HSS,27.50077888,89.6336932565,,
17,Jungshina,5,27.457872,89.634718,126,Rinchen HSS,27.5107091633,89.6341291296,,
18,Kabisa,1,27.457872,89.634718,126,Rinchen HSS,27.5490698811,89.6542996104,,
19,Kawangjangsa,3,27.457872,89.634718,126,Rinchen HSS,27.4855720912,89.6302952398,,
21,Kungacholing,2,27.457872,89.634718,126,Rinchen HSS,27.4766506425,89.6197167055,,
22,Langjophakha,2,27.457872,89.634718,126,Rinchen HSS,27.4958974797,89.6413215052,,
24,Motithang,24,27.457872,89.634718,126,Rinchen HSS,27.4766506425,89.6197167055,,
25,Namseyling,1,27.457872,89.634718,126,Rinchen HSS,27.404257,89.6064,,
26,Olakha,20,27.457872,89.634718,126,Rinchen HSS,27.4469707462,89.6587524835,,
27,Pamtsho,6,27.457872,89.634718,126,Rinchen HSS,27.5107091633,89.6341291296,,
30,Samtenling,5,27.457872,89.634718,126,Rinchen HSS,27.50077888,89.6336932565,,
32,Simtokha,4,27.457872,89.634718,126,Rinchen HSS,27.4344083978,89.6678739051,,
33,Taba,6,27.457872,89.634718,126,Rinchen HSS,27.5129062519,89.6451777064,,
36,Yangchenphug,1,27.457872,89.634718,126,Rinchen HSS,27.467397,89.6467373768,,
38,Zilukha,3,27.457872,89.634718,126,Rinchen HSS,27.4855720912,89.6302952398,,
1,Babesa,44,27.475194,89.630542,127,Rinchen Kuenphen PS,27.4291816677,89.6472096023,,
2,Begana,2,27.475194,89.630542,127,Rinchen Kuenphen PS,27.5718908596,89.6357002125,,
4,Changangkha,330,27.475194,89.630542,127,Rinchen Kuenphen PS,27.4724539904,89.6308464685,,
4,Changbangdu,12,27.475194,89.630542,127,Rinchen Kuenphen PS,27.4513917224,89.6472442834,,
5,Changgidaphu,46,27.475194,89.630542,127,Rinchen Kuenphen PS,27.4599353896,89.6333761155,,
6,Changjalu,28,27.475194,89.630542,127,Rinchen Kuenphen PS,27.4469707462,89.6587524835,,
7,Changzamtog,83,27.475194,89.630542,127,Rinchen Kuenphen PS,27.4611489703,89.641853715,,
8,Chanjiji,50,27.475194,89.630542,127,Rinchen Kuenphen PS,27.4555043578,89.6529220173,,
9,Core,84,27.475194,89.630542,127,Rinchen Kuenphen PS,27.4733136477,89.6382533581,,
10,Debsi,7,27.475194,89.630542,127,Rinchen Kuenphen PS,27.4315666969,89.6403752994,,
11,Dechencholing,12,27.475194,89.630542,127,Rinchen Kuenphen PS,27.5326052807,89.6425383727,,
12,Dzong,1,27.475194,89.630542,127,Rinchen Kuenphen PS,27.4883002592,89.635544727,,
14,Gidakom,1,27.475194,89.630542,127,Rinchen Kuenphen PS,27.404767,89.569741,,
15,Hejo,29,27.475194,89.630542,127,Rinchen Kuenphen PS,27.50077888,89.6336932565,,
17,Jungshina,53,27.475194,89.630542,127,Rinchen Kuenphen PS,27.5107091633,89.6341291296,,
18,Kabisa,13,27.475194,89.630542,127,Rinchen Kuenphen PS,27.5490698811,89.6542996104,,
19,Kawangjangsa,40,27.475194,89.630542,127,Rinchen Kuenphen PS,27.4855720912,89.6302952398,,
22,Langjophakha,31,27.475194,89.630542,127,Rinchen Kuenphen PS,27.4958974797,89.6413215052,,
23,Lubding,1,27.475194,89.630542,127,Rinchen Kuenphen PS,27.4497466283,89.6694540333,,
24,Motithang,118,27.475194,89.630542,127,Rinchen Kuenphen PS,27.4766506425,89.6197167055,,
26,Olakha,35,27.475194,89.630542,127,Rinchen Kuenphen PS,27.4469707462,89.6587524835,,
27,Pamtsho,23,27.475194,89.630542,127,Rinchen Kuenphen PS,27.5107091633,89.6341291296,,
28,Ramtokto,1,27.475194,89.630542,127,Rinchen Kuenphen PS,27.416321,89.622819,,
29,RTC,2,27.475194,89.630542,127,Rinchen Kuenphen PS,27.4034984778,89.6566570452,,
30,Samtenling,18,27.475194,89.630542,127,Rinchen Kuenphen PS,27.50077888,89.6336932565,,
31,Serbithang,4,27.475194,89.630542,127,Rinchen Kuenphen PS,27.4202951523,89.6559116068,,
32,Simtokha,28,27.475194,89.630542,127,Rinchen Kuenphen PS,27.4344083978,89.6678739051,,
33,Taba,34,27.475194,89.630542,127,Rinchen Kuenphen PS,27.5129062519,89.6451777064,,
35,Tshalumarphey,8,27.475194,89.630542,127,Rinchen Kuenphen PS,27.4377037677,89.6555866401,,
36,Yangchenphug,26,27.475194,89.630542,127,Rinchen Kuenphen PS,27.467397,89.6467373768,,
37,Yoselpang,1,27.475194,89.630542,127,Rinchen Kuenphen PS,27.462597,89.705355,,
38,Zilukha,4,27.475194,89.630542,127,Rinchen Kuenphen PS,27.4855720912,89.6302952398,,
1,Babesa,3,27.475204,89.620175,128,Sersang PS,27.4291816677,89.6472096023,,
4,Changangkha,5,27.475204,89.620175,128,Sersang PS,27.4724539904,89.6308464685,,
4,Changbangdu,1,27.475204,89.620175,128,Sersang PS,27.4513917224,89.6472442834,,
5,Changgidaphu,1,27.475204,89.620175,128,Sersang PS,27.4599353896,89.6333761155,,
7,Changzamtog,5,27.475204,89.620175,128,Sersang PS,27.4611489703,89.641853715,,
9,Core,4,27.475204,89.620175,128,Sersang PS,27.4733136477,89.6382533581,,
10,Debsi,1,27.475204,89.620175,128,Sersang PS,27.4315666969,89.6403752994,,
20,Khasadrapchu,1,27.475204,89.620175,128,Sersang PS,27.386985,89.584902,,
21,Kungacholing,1,27.475204,89.620175,128,Sersang PS,27.4766506425,89.6197167055,,
22,Langjophakha,5,27.475204,89.620175,128,Sersang PS,27.4958974797,89.6413215052,,
24,Motithang,28,27.475204,89.620175,128,Sersang PS,27.4766506425,89.6197167055,,
26,Olakha,3,27.475204,89.620175,128,Sersang PS,27.4469707462,89.6587524835,,
27,Pamtsho,2,27.475204,89.620175,128,Sersang PS,27.5107091633,89.6341291296,,
31,Serbithang,1,27.475204,89.620175,128,Sersang PS,27.4202951523,89.6559116068,,
32,Simtokha,9,27.475204,89.620175,128,Sersang PS,27.4344083978,89.6678739051,,
33,Taba,8,27.475204,89.620175,128,Sersang PS,27.5129062519,89.6451777064,,
35,Tshalumarphey,2,27.475204,89.620175,128,Sersang PS,27.4377037677,89.6555866401,,
38,Zilukha,2,27.475204,89.620175,128,Sersang PS,27.4855720912,89.6302952398,,
1,Babesa,6,27.476602,89.627194,129,Sunshine PS,27.4291816677,89.6472096023,,
4,Changangkha,24,27.476602,89.627194,129,Sunshine PS,27.4724539904,89.6308464685,,
4,Changbangdu,1,27.476602,89.627194,129,Sunshine PS,27.4513917224,89.6472442834,,
6,Changjalu,1,27.476602,89.627194,129,Sunshine PS,27.4469707462,89.6587524835,,
8,Chanjiji,1,27.476602,89.627194,129,Sunshine PS,27.4555043578,89.6529220173,,
9,Core,1,27.476602,89.627194,129,Sunshine PS,27.4733136477,89.6382533581,,
11,Dechencholing,1,27.476602,89.627194,129,Sunshine PS,27.5326052807,89.6425383727,,
17,Jungshina,1,27.476602,89.627194,129,Sunshine PS,27.5107091633,89.6341291296,,
22,Langjophakha,3,27.476602,89.627194,129,Sunshine PS,27.4958974797,89.6413215052,,
23,Lubding,1,27.476602,89.627194,129,Sunshine PS,27.4497466283,89.6694540333,,
24,Motithang,46,27.476602,89.627194,129,Sunshine PS,27.4766506425,89.6197167055,,
26,Olakha,1,27.476602,89.627194,129,Sunshine PS,27.4469707462,89.6587524835,,
27,Pamtsho,2,27.476602,89.627194,129,Sunshine PS,27.5107091633,89.6341291296,,
30,Samtenling,2,27.476602,89.627194,129,Sunshine PS,27.50077888,89.6336932565,,
32,Simtokha,2,27.476602,89.627194,129,Sunshine PS,27.4344083978,89.6678739051,,
33,Taba,3,27.476602,89.627194,129,Sunshine PS,27.5129062519,89.6451777064,,
36,Yangchenphug,1,27.476602,89.627194,129,Sunshine PS,27.467397,89.6467373768,,
7,Changzamtog,1,27.512519,89.648353,130,Taba LSS,27.4611489703,89.641853715,,
10,Debsi,1,27.512519,89.648353,130,Taba LSS,27.4315666969,89.6403752994,,
11,Dechencholing,56,27.512519,89.648353,130,Taba LSS,27.5326052807,89.6425383727,,
18,Kabisa,2,27.512519,89.648353,130,Taba LSS,27.5490698811,89.6542996104,,
19,Kawangjangsa,1,27.512519,89.648353,130,Taba LSS,27.4855720912,89.6302952398,,
22,Langjophakha,1,27.512519,89.648353,130,Taba LSS,27.4958974797,89.6413215052,,
24,Motithang,1,27.512519,89.648353,130,Taba LSS,27.4766506425,89.6197167055,,
27,Pamtsho,3,27.512519,89.648353,130,Taba LSS,27.5107091633,89.6341291296,,
33,Taba,267,27.512519,89.648353,130,Taba LSS,27.5129062519,89.6451777064,,
2,Begana,1,27.463673,89.643385,131,Thimphu PS,27.5718908596,89.6357002125,,
4,Changangkha,1,27.463673,89.643385,131,Thimphu PS,27.4724539904,89.6308464685,,
7,Changzamtog,4,27.463673,89.643385,131,Thimphu PS,27.4611489703,89.641853715,,
9,Core,1,27.463673,89.643385,131,Thimphu PS,27.4733136477,89.6382533581,,
11,Dechencholing,1,27.463673,89.643385,131,Thimphu PS,27.5326052807,89.6425383727,,
22,Langjophakha,1,27.463673,89.643385,131,Thimphu PS,27.4958974797,89.6413215052,,
29,RTC,1,27.463673,89.643385,131,Thimphu PS,27.4034984778,89.6566570452,,
38,Zilukha,2,27.463673,89.643385,131,Thimphu PS,27.4855720912,89.6302952398,,
1,Babesa,85,27.466553,89.646839,132,Yangchenphu HSS,27.4291816677,89.6472096023,,
2,Begana,1,27.466553,89.646839,132,Yangchenphu HSS,27.5718908596,89.6357002125,,
3,Bjemina,1,27.466553,89.646839,132,Yangchenphu HSS,27.402968,89.570704,,
4,Changangkha,25,27.466553,89.646839,132,Yangchenphu HSS,27.4724539904,89.6308464685,,
4,Changbangdu,44,27.466553,89.646839,132,Yangchenphu HSS,27.4513917224,89.6472442834,,
5,Changgidaphu,34,27.466553,89.646839,132,Yangchenphu HSS,27.4599353896,89.6333761155,,
6,Changjalu,44,27.466553,89.646839,132,Yangchenphu HSS,27.4469707462,89.6587524835,,
7,Changzamtog,181,27.466553,89.646839,132,Yangchenphu HSS,27.4611489703,89.641853715,,
8,Chanjiji,133,27.466553,89.646839,132,Yangchenphu HSS,27.4555043578,89.6529220173,,
9,Core,46,27.466553,89.646839,132,Yangchenphu HSS,27.4733136477,89.6382533581,,
10,Debsi,7,27.466553,89.646839,132,Yangchenphu HSS,27.4315666969,89.6403752994,,
11,Dechencholing,27,27.466553,89.646839,132,Yangchenphu HSS,27.5326052807,89.6425383727,,
13,Gangchey,1,27.466553,89.646839,132,Yangchenphu HSS,27.4177850318,89.6418826587,,
14,Gidakom,8,27.466553,89.646839,132,Yangchenphu HSS,27.404767,89.569741,,
15,Hejo,10,27.466553,89.646839,132,Yangchenphu HSS,27.50077888,89.6336932565,,
17,Jungshina,14,27.466553,89.646839,132,Yangchenphu HSS,27.5107091633,89.6341291296,,
18,Kabisa,8,27.466553,89.646839,132,Yangchenphu HSS,27.5490698811,89.6542996104,,
19,Kawangjangsa,9,27.466553,89.646839,132,Yangchenphu HSS,27.4855720912,89.6302952398,,
20,Khasadrapchu,10,27.466553,89.646839,132,Yangchenphu HSS,27.386985,89.584902,,
22,Langjophakha,29,27.466553,89.646839,132,Yangchenphu HSS,27.4958974797,89.6413215052,,
23,Lubding,6,27.466553,89.646839,132,Yangchenphu HSS,27.4497466283,89.6694540333,,
24,Motithang,14,27.466553,89.646839,132,Yangchenphu HSS,27.4766506425,89.6197167055,,
25,Namseyling,6,27.466553,89.646839,132,Yangchenphu HSS,27.404257,89.6064,,
26,Olakha,91,27.466553,89.646839,132,Yangchenphu HSS,27.4469707462,89.6587524835,,
27,Pamtsho,2,27.466553,89.646839,132,Yangchenphu HSS,27.5107091633,89.6341291296,,
28,Ramtokto,6,27.466553,89.646839,132,Yangchenphu HSS,27.416321,89.622819,,
29,RTC,7,27.466553,89.646839,132,Yangchenphu HSS,27.4034984778,89.6566570452,,
30,Samtenling,14,27.466553,89.646839,132,Yangchenphu HSS,27.50077888,89.6336932565,,
31,Serbithang,7,27.466553,89.646839,132,Yangchenphu HSS,27.4202951523,89.6559116068,,
32,Simtokha,29,27.466553,89.646839,132,Yangchenphu HSS,27.4344083978,89.6678739051,,
33,Taba,20,27.466553,89.646839,132,Yangchenphu HSS,27.5129062519,89.6451777064,,
35,Tshalumarphey,7,27.466553,89.646839,132,Yangchenphu HSS,27.4377037677,89.6555866401,,
36,Yangchenphug,42,27.466553,89.646839,132,Yangchenphu HSS,27.467397,89.6467373768,,
37,Yoselpang,4,27.466553,89.646839,132,Yangchenphu HSS,27.462597,89.705355,,
38,Zilukha,9,27.466553,89.646839,132,Yangchenphu HSS,27.4855720912,89.6302952398,,
1,Babesa,25,27.462297,89.641859,133,Zilnoen Namgyelling LSS,27.4291816677,89.6472096023,,
2,Begana,1,27.462297,89.641859,133,Zilnoen Namgyelling LSS,27.5718908596,89.6357002125,,
3,Bjemina,2,27.462297,89.641859,133,Zilnoen Namgyelling LSS,27.402968,89.570704,,
4,Changangkha,12,27.462297,89.641859,133,Zilnoen Namgyelling LSS,27.4724539904,89.6308464685,,
4,Changbangdu,12,27.462297,89.641859,133,Zilnoen Namgyelling LSS,27.4513917224,89.6472442834,,
5,Changgidaphu,90,27.462297,89.641859,133,Zilnoen Namgyelling LSS,27.4599353896,89.6333761155,,
6,Changjalu,11,27.462297,89.641859,133,Zilnoen Namgyelling LSS,27.4469707462,89.6587524835,,
7,Changzamtog,446,27.462297,89.641859,133,Zilnoen Namgyelling LSS,27.4611489703,89.641853715,,
8,Chanjiji,20,27.462297,89.641859,133,Zilnoen Namgyelling LSS,27.4555043578,89.6529220173,,
9,Core,67,27.462297,89.641859,133,Zilnoen Namgyelling LSS,27.4733136477,89.6382533581,,
11,Dechencholing,4,27.462297,89.641859,133,Zilnoen Namgyelling LSS,27.5326052807,89.6425383727,,
12,Dzong,1,27.462297,89.641859,133,Zilnoen Namgyelling LSS,27.4883002592,89.635544727,,
15,Hejo,2,27.462297,89.641859,133,Zilnoen Namgyelling LSS,27.50077888,89.6336932565,,
17,Jungshina,8,27.462297,89.641859,133,Zilnoen Namgyelling LSS,27.5107091633,89.6341291296,,
18,Kabisa,1,27.462297,89.641859,133,Zilnoen Namgyelling LSS,27.5490698811,89.6542996104,,
19,Kawangjangsa,1,27.462297,89.641859,133,Zilnoen Namgyelling LSS,27.4855720912,89.6302952398,,
22,Langjophakha,11,27.462297,89.641859,133,Zilnoen Namgyelling LSS,27.4958974797,89.6413215052,,
24,Motithang,4,27.462297,89.641859,133,Zilnoen Namgyelling LSS,27.4766506425,89.6197167055,,
25,Namseyling,1,27.462297,89.641859,133,Zilnoen Namgyelling LSS,27.404257,89.6064,,
26,Olakha,13,27.462297,89.641859,133,Zilnoen Namgyelling LSS,27.4469707462,89.6587524835,,
27,Pamtsho,4,27.462297,89.641859,133,Zilnoen Namgyelling LSS,27.5107091633,89.6341291296,,
28,Ramtokto,1,27.462297,89.641859,133,Zilnoen Namgyelling LSS,27.416321,89.622819,,
29,RTC,2,27.462297,89.641859,133,Zilnoen Namgyelling LSS,27.4034984778,89.6566570452,,
30,Samtenling,32,27.462297,89.641859,133,Zilnoen Namgyelling LSS,27.50077888,89.6336932565,,
32,Simtokha,15,27.462297,89.641859,133,Zilnoen Namgyelling LSS,27.4344083978,89.6678739051,,
33,Taba,3,27.462297,89.641859,133,Zilnoen Namgyelling LSS,27.5129062519,89.6451777064,,
35,Tshalumarphey,1,27.462297,89.641859,133,Zilnoen Namgyelling LSS,27.4377037677,89.6555866401,,
36,Yangchenphug,19,27.462297,89.641859,133,Zilnoen Namgyelling LSS,27.467397,89.6467373768,,
38,Zilukha,4,27.462297,89.641859,133,Zilnoen Namgyelling LSS,27.4855720912,89.6302952398,,
1,Babesa,17,27.48831,89.63018,134,Zilukha MSS,27.4291816677,89.6472096023,,
2,Begana,19,27.48831,89.63018,134,Zilukha MSS,27.5718908596,89.6357002125,,
4,Changangkha,22,27.48831,89.63018,134,Zilukha MSS,27.4724539904,89.6308464685,,
4,Changbangdu,3,27.48831,89.63018,134,Zilukha MSS,27.4513917224,89.6472442834,,
5,Changgidaphu,3,27.48831,89.63018,134,Zilukha MSS,27.4599353896,89.6333761155,,
6,Changjalu,8,27.48831,89.63018,134,Zilukha MSS,27.4469707462,89.6587524835,,
7,Changzamtog,7,27.48831,89.63018,134,Zilukha MSS,27.4611489703,89.641853715,,
8,Chanjiji,14,27.48831,89.63018,134,Zilukha MSS,27.4555043578,89.6529220173,,
9,Core,21,27.48831,89.63018,134,Zilukha MSS,27.4733136477,89.6382533581,,
11,Dechencholing,22,27.48831,89.63018,134,Zilukha MSS,27.5326052807,89.6425383727,,
12,Dzong,3,27.48831,89.63018,134,Zilukha MSS,27.4883002592,89.635544727,,
15,Hejo,224,27.48831,89.63018,134,Zilukha MSS,27.50077888,89.6336932565,,
17,Jungshina,193,27.48831,89.63018,134,Zilukha MSS,27.5107091633,89.6341291296,,
18,Kabisa,4,27.48831,89.63018,134,Zilukha MSS,27.5490698811,89.6542996104,,
19,Kawangjangsa,27,27.48831,89.63018,134,Zilukha MSS,27.4855720912,89.6302952398,,
20,Khasadrapchu,2,27.48831,89.63018,134,Zilukha MSS,27.386985,89.584902,,
22,Langjophakha,107,27.48831,89.63018,134,Zilukha MSS,27.4958974797,89.6413215052,,
24,Motithang,34,27.48831,89.63018,134,Zilukha MSS,27.4766506425,89.6197167055,,
26,Olakha,10,27.48831,89.63018,134,Zilukha MSS,27.4469707462,89.6587524835,,
27,Pamtsho,89,27.48831,89.63018,134,Zilukha MSS,27.5107091633,89.6341291296,,
28,Ramtokto,3,27.48831,89.63018,134,Zilukha MSS,27.416321,89.622819,,
30,Samtenling,113,27.48831,89.63018,134,Zilukha MSS,27.50077888,89.6336932565,,
31,Serbithang,2,27.48831,89.63018,134,Zilukha MSS,27.4202951523,89.6559116068,,
32,Simtokha,8,27.48831,89.63018,134,Zilukha MSS,27.4344083978,89.6678739051,,
33,Taba,24,27.48831,89.63018,134,Zilukha MSS,27.5129062519,89.6451777064,,
35,Tshalumarphey,1,27.48831,89.63018,134,Zilukha MSS,27.4377037677,89.6555866401,,
36,Yangchenphug,8,27.48831,89.63018,134,Zilukha MSS,27.467397,89.6467373768,,
38,Zilukha,306,27.48831,89.63018,134,Zilukha MSS,27.4855720912,89.6302952398,,
